Rewards,Lengths,Loss1,Loss2,Q1,Q2,Best_Distances
540.1,1360,0.25292,nan,1.22062,0.89494,898
105.9,410,0.216279998421669,nan,1.7550499439239502,1.4660899639129639,722
117.35,456,0.2191299945116043,nan,1.4610899686813354,1.1077100038528442,840
68.55,113,0.2149599939584732,nan,1.2867799997329712,1.8778200149536133,313
543.175,1622,0.2621299922466278,nan,1.343709945678711,1.312440037727356,3153
174.575,633,0.8151800036430359,nan,2.0054500102996826,1.5196900367736816,1432
240.55,452,1.1448099613189697,nan,1.7559700012207031,1.833299994468689,1237
155.0,250,0.7285400032997131,nan,2.000960111618042,1.7169300317764282,1503
178.2,312,0.47626999020576477,nan,1.7314800024032593,0.9999099969863892,685
159.45,460,0.6765699982643127,nan,1.7419999837875366,0.7775700092315674,899
205.25,484,0.8172799944877625,nan,1.845020055770874,0.5704100131988525,1503
306.9,701,0.44650998711586,nan,1.8968499898910522,0.44944998621940613,1129
163.25,304,0.49366000294685364,nan,2.135999917984009,0.5839300155639648,898
184.7,417,0.948140025138855,nan,1.8182899951934814,0.6561099886894226,1132
254.6,445,0.4039100110530853,nan,2.0558600425720215,0.6660000085830688,2467
298.3,576,0.24814000725746155,nan,2.1484599113464355,0.889739990234375,2471
181.45,452,0.24528999626636505,nan,2.3261001110076904,1.0596599578857422,1123
145.15,329,0.4643000066280365,nan,2.040019989013672,1.273569941520691,1428
170.25,375,0.6377300024032593,nan,1.980430006980896,1.2311999797821045,830
154.8,284,0.49215999245643616,nan,1.7640899419784546,1.0201799869537354,808
258.55,455,0.2599300146102905,nan,1.8111799955368042,1.1101700067520142,2012
194.45,397,0.6537600159645081,nan,2.006969928741455,1.2538100481033325,834
145.6,207,0.2518100142478943,nan,1.5684700012207031,1.397670030593872,1436
190.95,295,0.5387700200080872,nan,1.6464799642562866,1.5962300300598145,1141
230.25,457,0.733519971370697,nan,1.8563300371170044,1.4392999410629272,1135
194.45,304,0.5276399850845337,nan,1.9795199632644653,1.817579984664917,1665
117.55,233,0.27366000413894653,nan,2.1882998943328857,1.8520100116729736,790
249.4,635,0.6062600016593933,nan,2.3699800968170166,1.8713099956512451,1511
68.9,116,0.3563700020313263,nan,2.252000093460083,1.6194299459457397,309
153.05,311,0.2866800129413605,nan,1.9826600551605225,1.7079299688339233,1503
185.65,488,0.2901099920272827,nan,1.8304200172424316,1.814329981803894,1128
151.3,402,0.27814000844955444,nan,2.010499954223633,2.6782000064849854,1504
138.45,917,0.29151999950408936,nan,1.9494600296020508,1.9319499731063843,1490
168.75,346,0.32436999678611755,nan,2.012929916381836,2.172990083694458,1661
259.85,904,0.30351001024246216,nan,1.8251800537109375,1.950719952583313,1422
117.4,336,0.2912299931049347,nan,1.4963699579238892,1.8133800029754639,821
165.65,270,0.2750000059604645,nan,1.8584100008010864,2.097899913787842,1433
110.8,225,0.27362000942230225,nan,2.4562199115753174,1.9945800304412842,722
187.2,330,0.3039500117301941,nan,2.5449700355529785,1.7973699569702148,1135
184.15,286,0.33191001415252686,nan,2.1424999237060547,1.5238900184631348,1128
161.4,428,0.2950400114059448,nan,2.055959939956665,1.7801200151443481,1511
274.0,537,0.28286999464035034,nan,2.01104998588562,1.7360399961471558,1663
290.45,717,0.30687999725341797,nan,2.3540000915527344,1.5695899724960327,1425
163.25,281,0.26919999718666077,nan,2.7933099269866943,1.3545399904251099,898
106.45,181,0.265720009803772,nan,3.077500104904175,1.438889980316162,695
448.3,634,0.45131000876426697,nan,2.615499973297119,1.7023199796676636,3161
245.35,514,0.29967001080513,nan,1.8425400257110596,1.796030044555664,1406
224.5,407,0.5649499893188477,nan,1.7262099981307983,2.059689998626709,1122
141.9,233,0.29506000876426697,nan,1.6832400560379028,2.0027899742126465,692
340.9,584,0.6974999904632568,nan,1.8219499588012695,1.9099600315093994,1671
237.35,370,0.8939599990844727,nan,2.1247498989105225,1.8846800327301025,1137
160.7,250,0.3036400079727173,nan,1.8366700410842896,1.9014500379562378,819
215.7,315,0.9933000206947327,nan,1.7089799642562866,1.926360011100769,1930
223.65,371,0.27886998653411865,nan,1.8763999938964844,2.084820032119751,1126
156.25,293,0.2871299982070923,nan,1.8502999544143677,2.3234100341796875,837
69.2,117,2.195389986038208,nan,2.0124099254608154,2.483299970626831,311
305.55,484,0.5192899703979492,nan,1.8042800426483154,2.122070074081421,2466
186.45,324,0.6068400144577026,nan,1.8822400569915771,2.0490798950195312,1661
145.25,213,0.27072998881340027,nan,2.3386499881744385,2.2528600692749023,701
256.05,369,0.3195199966430664,nan,2.4709300994873047,2.270940065383911,1433
415.4,653,0.48353999853134155,nan,2.305880069732666,2.710710048675537,2472
64.1,129,0.2930299937725067,nan,2.352489948272705,2.5801100730895996,311
269.25,481,0.5260900259017944,nan,2.404510021209717,2.531179904937744,1127
161.0,306,0.7062900066375732,nan,2.567009925842285,2.3799400329589844,1507
145.25,298,0.7480700016021729,nan,2.1328001022338867,2.4187400341033936,1422
157.95,307,0.4075999855995178,nan,2.3142800331115723,2.4207398891448975,1223
104.65,195,0.3374499976634979,nan,2.615959882736206,2.3762500286102295,695
138.65,419,0.35163000226020813,nan,2.0744800567626953,2.2788798809051514,1406
