Rewards,Lengths,Loss1,Loss2,Q1,Q2,Best_Distances
1525.0,977,2.658479928970337,2.6606199741363525,20.177759170532227,20.201919555664062,1129
5995.0,3739,2.4754300117492676,2.4751501083374023,18.48423957824707,18.474199295043945,3161
2757.0,1642,2.2845699787139893,2.2849299907684326,17.98111915588379,17.975120544433594,2469
2424.0,1211,2.4018099308013916,2.4012699127197266,18.741180419921875,18.70067024230957,1244
2692.0,1413,2.3787899017333984,2.379199981689453,19.027210235595703,18.999309539794922,1129
3683.0,1683,2.446579933166504,2.4259800910949707,19.308700561523438,19.269880294799805,3161
2721.0,1239,2.311609983444214,2.2798399925231934,19.908409118652344,19.805950164794922,1664
4802.0,2733,2.2215800285339355,2.229640007019043,20.44409942626953,20.51205062866211,3161
3448.0,1671,2.027290105819702,2.0261600017547607,21.014690399169922,20.98798942565918,3161
1877.0,844,2.291529893875122,2.2935099601745605,20.667179107666016,20.66010093688965,1128
2544.0,1378,2.3368799686431885,2.3351900577545166,20.769189834594727,20.73908042907715,1526
5358.0,2962,2.0988199710845947,2.099250078201294,20.389989852905273,20.38874053955078,3161
3073.0,1261,1.8857799768447876,1.8860199451446533,20.208179473876953,20.202709197998047,1956
1511.0,664,2.108530044555664,2.1094300746917725,20.735509872436523,20.731840133666992,1439
3530.0,1873,2.311229944229126,2.3110499382019043,20.911880493164062,20.875980377197266,1424
2462.0,1076,2.25816011428833,2.2555301189422607,20.97673988342285,20.918489456176758,1441
3300.0,1777,2.4191200733184814,2.4508800506591797,20.718460083007812,20.711729049682617,2029
2066.0,851,2.3287100791931152,2.323050022125244,21.22464942932129,21.201400756835938,1978
2460.0,1217,2.2238099575042725,2.2247700691223145,21.49736976623535,21.493539810180664,1438
1126.0,769,2.6495699882507324,2.6484100818634033,21.661640167236328,21.617839813232422,724
1136.0,579,2.4001500606536865,2.3982200622558594,21.307640075683594,21.257070541381836,724
1511.0,925,2.5058400630950928,2.5060200691223145,20.9310302734375,20.922719955444336,1129
1955.0,1055,2.429219961166382,2.428809881210327,20.580989837646484,20.544269561767578,1155
2411.0,1039,2.4463999271392822,2.4465999603271484,20.314409255981445,20.319700241088867,2017
5452.0,3755,2.537790060043335,2.5379600524902344,20.37826919555664,20.36309051513672,3161
2569.0,1078,2.628350019454956,2.630850076675415,19.01548957824707,19.00629997253418,1544
3442.0,1537,2.4356400966644287,2.4372599124908447,20.247779846191406,20.242820739746094,3161
4580.0,2124,2.268850088119507,2.267970085144043,20.758960723876953,20.725610733032227,2476
2558.0,1153,2.115380048751831,2.1118199825286865,21.304500579833984,21.285980224609375,1245
3036.0,1498,2.1259500980377197,2.1271400451660156,21.174560546875,21.1666202545166,2476
5506.0,3181,2.1693201065063477,2.169290065765381,21.618520736694336,21.601940155029297,3161
2460.0,1401,1.9005399942398071,1.900670051574707,20.542600631713867,20.54793930053711,1434
2181.0,998,2.3935201168060303,2.3939599990844727,19.986309051513672,19.988779067993164,1953
1928.0,794,2.143359899520874,2.14342999458313,20.54667091369629,20.542160034179688,1129
2581.0,1025,2.222749948501587,2.223220109939575,20.391809463500977,20.393320083618164,2022
1514.0,1181,2.142390012741089,2.1428000926971436,20.20918083190918,20.220449447631836,1129
1568.0,805,2.111219882965088,2.111920118331909,19.996509552001953,19.958820343017578,1511
1099.0,865,2.8018200397491455,2.7993900775909424,19.16168975830078,19.136259078979492,722
717.0,439,2.56820011138916,2.5687499046325684,18.698440551757812,18.66153907775879,316
739.0,333,2.7506399154663086,2.7477200031280518,18.589460372924805,18.51495933532715,315
1633.0,725,2.909759998321533,2.9111499786376953,18.9400691986084,18.950599670410156,1241
2724.0,1681,2.9048099517822266,2.9056599140167236,19.378379821777344,19.39072036743164,1782
3128.0,1378,2.748039960861206,2.745529890060425,20.635730743408203,20.616439819335938,2004
2162.0,1208,2.7025599479675293,2.7029900550842285,20.189510345458984,20.170759201049805,2039
3360.0,1663,2.5762200355529785,2.5758700370788574,19.711130142211914,19.70684051513672,1673
3618.0,1499,2.524940013885498,2.5246999263763428,20.200050354003906,20.173940658569336,2475
4185.0,1875,2.4861700534820557,2.4859800338745117,21.15205955505371,21.146570205688477,2473
3107.0,1872,2.0690701007843018,2.0692200660705566,21.74407958984375,21.738340377807617,1128
4499.0,2153,2.072659969329834,2.072499990463257,21.376720428466797,21.37697982788086,3161
3828.0,1894,1.8367999792099,1.8372000455856323,21.470060348510742,21.472339630126953,3161
1895.0,874,1.8449599742889404,1.84483003616333,21.559789657592773,21.549509048461914,1130
4039.0,1872,2.0436298847198486,2.044029951095581,21.637130737304688,21.63702964782715,3161
2140.0,971,1.9084800481796265,1.9105499982833862,21.677640914916992,21.687030792236328,2022
2116.0,1137,1.5693800449371338,1.569849967956543,21.478500366210938,21.46339988708496,1512
2712.0,1741,1.8916599750518799,1.8911499977111816,21.183059692382812,21.1924991607666,2469
2569.0,1177,2.2377400398254395,2.2379000186920166,20.384960174560547,20.38810920715332,2013
1892.0,761,2.3504199981689453,2.351530075073242,20.550649642944336,20.545490264892578,1129
2183.0,883,2.1400299072265625,2.1402199268341064,21.003419876098633,21.03384017944336,1424
3457.0,1481,2.171639919281006,2.171689987182617,21.902360916137695,21.89491081237793,3161
4472.0,2041,2.149319887161255,2.148940086364746,21.623619079589844,21.628999710083008,3161
2030.0,915,1.98471999168396,1.9848899841308594,21.651430130004883,21.65958023071289,1983
4334.0,2237,2.025010108947754,2.025019884109497,21.694690704345703,21.699420928955078,3161
2569.0,1299,2.126699924468994,2.127000093460083,22.29776954650879,22.30847930908203,2019
4052.0,1933,1.978600025177002,1.9785000085830688,22.146320343017578,22.14444923400879,2471
2790.0,1223,2.076580047607422,2.0781900882720947,21.485109329223633,21.49481964111328,1675
2604.0,1251,1.9400099515914917,1.93996000289917,21.874589920043945,21.88283920288086,2470
1662.0,713,2.0185298919677734,2.018779993057251,21.55837059020996,21.581100463867188,1521
1670.0,714,2.0171101093292236,2.017169952392578,21.365039825439453,21.375900268554688,1528
2048.0,908,2.065340042114258,2.0663299560546875,21.731019973754883,21.747770309448242,2019
2570.0,1172,1.908959984779358,1.9096200466156006,22.289649963378906,22.285860061645508,2019
2453.0,1042,1.871399998664856,1.871559977531433,22.170570373535156,22.177059173583984,1242
3449.0,1656,2.303179979324341,2.303410053253174,22.481029510498047,22.4832706451416,3161
2434.0,1003,2.19419002532959,2.1944899559020996,22.343860626220703,22.35218048095703,1677
1112.0,575,2.3344199657440186,2.335200071334839,22.5144100189209,22.51226043701172,700
1890.0,834,2.156179904937744,2.15585994720459,22.71739959716797,22.717540740966797,1129
2511.0,1669,2.3861300945281982,2.386539936065674,22.044349670410156,22.048320770263672,1527
2872.0,1218,2.3977301120758057,2.398200035095215,22.131759643554688,22.1353702545166,2475
1829.0,813,2.0256800651550293,2.0260400772094727,22.27869987487793,22.252159118652344,1792
5018.0,2253,2.227099895477295,2.227440118789673,22.52739906311035,22.53260040283203,3161
4355.0,1923,1.9989099502563477,1.9993400573730469,22.37986946105957,22.392379760742188,3161
1828.0,868,2.2106199264526367,2.211329936981201,22.008459091186523,22.006879806518555,1799
4095.0,1891,2.3510000705718994,2.3515899181365967,22.07162094116211,22.0792293548584,3161
1730.0,765,1.7518500089645386,1.7529699802398682,22.97694969177246,23.001359939575195,1676
2591.0,1762,2.001270055770874,2.0013298988342285,22.119140625,22.11482048034668,1418
1112.0,797,2.100209951400757,2.099839925765991,21.20128059387207,21.19342041015625,723
4566.0,3128,2.369029998779297,2.3689401149749756,20.143850326538086,20.146400451660156,3161
2017.0,852,2.5964300632476807,2.5969600677490234,17.916179656982422,17.92547035217285,1977
3902.0,2156,2.3782498836517334,2.378420114517212,18.151500701904297,18.165639877319336,3161
2298.0,994,2.2626099586486816,2.2634100914001465,17.989770889282227,18.00402069091797,2017
2973.0,1539,2.619339942932129,2.619879961013794,17.793180465698242,17.797710418701172,1984
3698.0,1655,2.231600046157837,2.2321701049804688,19.25373077392578,19.253080368041992,2473
4714.0,7963,2.240309953689575,2.2404301166534424,16.734739303588867,16.739370346069336,3161
1970.0,1880,1.9113800525665283,1.9091800451278687,9.626460075378418,9.665679931640625,1420
1604.0,1547,1.3754299879074097,1.3747600317001343,11.769800186157227,11.892189979553223,1504
1068.0,765,1.091040015220642,1.0910700559616089,11.425800323486328,11.418939590454102,698
2697.0,1914,0.9864000082015991,0.9869499802589417,12.545379638671875,12.513460159301758,1141
4911.0,3777,1.1029599905014038,1.1031999588012695,13.201009750366211,13.184579849243164,3161
3074.0,2080,1.208340048789978,1.2083799839019775,13.832280158996582,13.825539588928223,2014
2879.0,1965,1.1509599685668945,1.1509300470352173,14.255809783935547,14.245240211486816,1227
3232.0,2279,1.138010025024414,1.137869954109192,14.334179878234863,14.329500198364258,1268
1431.0,1039,1.1684900522232056,1.168429970741272,14.202630043029785,14.208820343017578,1410
674.0,493,1.2533299922943115,1.2536900043487549,14.535039901733398,14.552339553833008,296
680.0,481,0.9793000221252441,0.9795500040054321,14.519599914550781,14.518500328063965,296
2238.0,2023,1.1277600526809692,1.1280299425125122,14.295669555664062,14.296859741210938,1135
3473.0,2499,1.0903600454330444,1.090649962425232,14.003829956054688,13.999629974365234,1502
3972.0,2862,1.3000999689102173,1.3001500368118286,13.786049842834473,13.786479949951172,1940
2541.0,1807,0.998520016670227,0.9986000061035156,13.67199993133545,13.67389965057373,2470
3472.0,2328,1.1257100105285645,1.1258200407028198,13.736200332641602,13.736370086669922,1402
2088.0,1457,1.0585800409317017,1.0585999488830566,14.268170356750488,14.270719528198242,1502
2776.0,2443,1.1373100280761719,1.1377500295639038,14.068180084228516,14.062809944152832,1139
3187.0,2695,1.086549997329712,1.0864499807357788,13.84982967376709,13.84691047668457,1227
2775.0,1887,1.1723999977111816,1.1725300550460815,13.880040168762207,13.8779296875,1225
2888.0,1965,1.2195099592208862,1.2193700075149536,14.10830020904541,14.131750106811523,1141
4057.0,2055,1.2770099639892578,1.27715003490448,16.90723991394043,16.917600631713867,2472
3430.0,1562,1.5496400594711304,1.549720048904419,20.170629501342773,20.18655014038086,3161
2222.0,963,1.5791200399398804,1.5794299840927124,21.064300537109375,21.0939998626709,1802
4096.0,1840,1.6291600465774536,1.6291300058364868,21.608600616455078,21.6287899017334,3161
3455.0,1542,1.6797000169754028,1.6795799732208252,21.736040115356445,21.734180450439453,3161
2361.0,986,2.0369200706481934,2.0368800163269043,21.88368034362793,21.87982940673828,1796
4565.0,2373,1.9063299894332886,1.9068200588226318,22.20915985107422,22.212909698486328,3161
2966.0,1237,2.0189599990844727,2.0188000202178955,22.17753028869629,22.176179885864258,2762
1504.0,998,1.9658700227737427,1.9656399488449097,22.134239196777344,22.136770248413086,1126
3449.0,1473,2.1121199131011963,2.111989974975586,21.941579818725586,21.940269470214844,3161
2195.0,957,2.038830041885376,2.0388400554656982,21.92547035217285,21.919710159301758,1802
3987.0,8440,2.246570110321045,2.2467501163482666,16.789579391479492,16.783220291137695,3161
655.0,563,1.885259985923767,1.883829951286316,9.410449981689453,9.402070045471191,297
681.0,479,1.7964099645614624,1.7950199842453003,9.27731990814209,9.277700424194336,297
682.0,479,1.5994700193405151,1.5993000268936157,10.33333969116211,10.361410140991211,298
677.0,545,1.5633200407028198,1.5640499591827393,11.52614974975586,11.516019821166992,296
675.0,501,1.5465400218963623,1.5457299947738647,11.628680229187012,11.639969825744629,296
678.0,483,1.5875200033187866,1.5864200592041016,11.442709922790527,11.432649612426758,296
679.0,479,0.8527899980545044,0.8521000146865845,12.88290023803711,12.920960426330566,298
674.0,491,1.3064500093460083,1.306920051574707,12.621379852294922,12.592289924621582,298
677.0,497,1.7312300205230713,1.7324899435043335,12.760580062866211,12.649669647216797,296
681.0,479,1.1453399658203125,1.1449300050735474,14.276650428771973,14.171560287475586,298
674.0,499,1.5863200426101685,1.5856599807739258,14.37695026397705,14.275010108947754,298
683.0,481,1.9464999437332153,1.9470399618148804,14.28102970123291,14.14326000213623,298
679.0,491,1.8260899782180786,1.8247900009155273,14.255880355834961,14.212140083312988,297
679.0,481,1.7950700521469116,1.7947499752044678,14.40485954284668,14.384050369262695,296
679.0,555,2.5254299640655518,2.5249600410461426,14.068530082702637,13.999420166015625,298
682.0,487,2.0475900173187256,2.047499895095825,14.20592975616455,14.197469711303711,298
682.0,487,2.1073501110076904,2.107419967651367,14.374739646911621,14.335809707641602,298
675.0,513,2.9306299686431885,2.9303600788116455,13.794489860534668,13.772899627685547,296
430.0,8349,2.044610023498535,2.0445499420166016,8.93908977508545,8.937600135803223,434
5110.0,5165,0.6234700083732605,0.6225500106811523,5.620100021362305,5.66471004486084,3161
3198.0,2322,0.9896799921989441,0.989359974861145,12.84179973602295,12.821579933166504,1222
4015.0,2780,1.0175800323486328,1.0160499811172485,13.64465045928955,13.631609916687012,1806
1472.0,1472,0.9790199995040894,0.9778100252151489,14.375370025634766,14.3881196975708,1138
680.0,481,0.8693400025367737,0.868939995765686,14.220549583435059,14.238069534301758,296
1456.0,1623,1.148110032081604,1.1480200290679932,13.954999923706055,13.95956039428711,1128
3101.0,2912,1.265120029449463,1.265179991722107,12.47307014465332,12.46205997467041,1401
4344.0,10883,1.1062099933624268,1.106369972229004,9.508930206298828,9.500060081481934,3161
2235.0,2982,0.7988399863243103,0.7971100211143494,4.498089790344238,4.5483198165893555,1127
1878.0,1237,0.8512200117111206,0.8502299785614014,10.106439590454102,10.197389602661133,1130
1452.0,820,1.1965800523757935,1.1962900161743164,13.017860412597656,13.038350105285645,1417
3243.0,1486,1.5077799558639526,1.5075299739837646,15.817440032958984,15.821240425109863,1246
2888.0,1330,1.6798399686813354,1.6792399883270264,17.392520904541016,17.38467025756836,2474
3545.0,1555,2.0378000736236572,2.0372400283813477,18.69470977783203,18.695199966430664,2475
3486.0,1627,2.008960008621216,2.008430004119873,19.878679275512695,19.887760162353516,3161
4426.0,2037,2.1495800018310547,2.1487700939178467,20.95092010498047,20.94902992248535,3161
3052.0,1819,1.939650058746338,1.9395400285720825,21.47673988342285,21.468660354614258,1267
3240.0,1541,1.996690034866333,1.9960600137710571,21.33456039428711,21.339609146118164,1242
2315.0,1644,2.0386500358581543,2.0386600494384766,20.721839904785156,20.727649688720703,1151
1981.0,935,2.457859992980957,2.4572501182556152,19.615909576416016,19.6247501373291,1952
1495.0,663,2.2983100414276123,2.2983999252319336,19.780160903930664,19.788299560546875,724
1628.0,783,2.7179300785064697,2.7182400226593018,19.707889556884766,19.71385955810547,1536
4035.0,2680,2.26774001121521,2.267709970474243,19.04637908935547,19.049610137939453,1982
3122.0,1317,2.3139500617980957,2.3139801025390625,18.890270233154297,18.89798927307129,2761
4259.0,2377,2.2104299068450928,2.2105600833892822,18.94144058227539,18.941259384155273,2021
4091.0,1766,2.2494900226593018,2.2497100830078125,19.831829071044922,19.837520599365234,2473
4663.0,11531,1.8868099451065063,1.8872599601745605,13.531940460205078,13.505240440368652,3161
1120.0,1487,0.5993000268936157,0.5993300080299377,5.23859977722168,5.127540111541748,800
675.0,607,0.810230016708374,0.8109800219535828,6.100279808044434,6.0762200355529785,298
680.0,481,0.8833699822425842,0.8833799958229065,7.240940093994141,7.220530033111572,296
680.0,481,0.8682500123977661,0.8683500289916992,8.412369728088379,8.436149597167969,296
936.0,3353,1.1630300283432007,1.163599967956543,8.032299995422363,8.027270317077637,696
3554.0,3168,1.36627995967865,1.3663400411605835,7.493370056152344,7.507309913635254,2470
6230.0,4346,1.3339300155639648,1.3338700532913208,12.6358003616333,12.638819694519043,3161
3812.0,2600,1.0525200366973877,1.0525000095367432,13.761190414428711,13.751429557800293,2744
2107.0,1652,1.0026600360870361,1.0026400089263916,14.257499694824219,14.245590209960938,2011
1444.0,1275,0.868149995803833,0.8685899972915649,14.411370277404785,14.404080390930176,1425
2980.0,2152,0.9929500222206116,0.9929999709129333,13.980649948120117,13.978500366210938,2012
5603.0,4761,1.1209299564361572,1.121000051498413,13.500149726867676,13.493559837341309,3161
1520.0,1101,1.1228100061416626,1.1231900453567505,13.102560043334961,13.106690406799316,1502
1533.0,1121,0.9035999774932861,0.9035500288009644,13.1485595703125,13.151390075683594,1502
1615.0,1310,1.22284996509552,1.2231600284576416,13.009499549865723,13.020959854125977,1519
2542.0,1905,1.3000400066375732,1.3005199432373047,13.04170036315918,13.073989868164062,1222
2297.0,1631,1.284440040588379,1.284690022468567,13.234740257263184,13.226490020751953,1136
1427.0,1376,1.2501100301742554,1.2502399682998657,13.427680015563965,13.416569709777832,1427
2389.0,1617,1.3991899490356445,1.3992500305175781,13.3397798538208,13.335410118103027,1658
681.0,483,1.1066800355911255,1.1064900159835815,13.913249969482422,13.892629623413086,298
680.0,481,1.6529699563980103,1.6529899835586548,13.628259658813477,13.622139930725098,296
680.0,479,1.2616900205612183,1.261680006980896,13.870309829711914,13.87322998046875,296
679.0,477,1.571329951286316,1.570970058441162,13.694950103759766,13.702509880065918,296
684.0,477,1.340999960899353,1.340999960899353,13.895750045776367,13.897159576416016,299
679.0,481,1.5351099967956543,1.5345799922943115,14.150440216064453,14.160360336303711,296
679.0,481,1.4700700044631958,1.4697999954223633,14.030960083007812,14.04043960571289,296
1442.0,1856,2.0084500312805176,2.008270025253296,13.277440071105957,13.287670135498047,1127
3356.0,2347,2.0586299896240234,2.0586299896240234,13.0133695602417,13.021389961242676,1402
2812.0,2072,1.6030700206756592,1.6027899980545044,13.928979873657227,13.930060386657715,1259
2060.0,1374,1.5532900094985962,1.5525100231170654,13.28699016571045,13.284640312194824,1960
3201.0,2287,1.6395299434661865,1.6393699645996094,13.583990097045898,13.575200080871582,1227
3169.0,2729,1.1263400316238403,1.1261999607086182,13.987580299377441,13.986740112304688,1228
1521.0,1123,1.1527700424194336,1.1525599956512451,13.922220230102539,13.924570083618164,1502
4461.0,3294,1.1363199949264526,1.1362199783325195,13.647439956665039,13.653160095214844,3161
4547.0,17865,0.7920100092887878,0.7919999957084656,6.546639919281006,6.555850028991699,3161
701.0,537,0.5343499779701233,0.5351099967956543,1.5606499910354614,1.5016100406646729,310
736.0,377,0.8675299882888794,0.872979998588562,3.7243599891662598,3.6760900020599365,315
4698.0,11152,0.9828900098800659,0.9828699827194214,5.118100166320801,5.099180221557617,3161
2390.0,1137,1.216439962387085,1.216380000114441,7.735270023345947,7.751880168914795,2023
2150.0,1010,1.5599499940872192,1.5623799562454224,10.669249534606934,10.598139762878418,1952
1836.0,1381,1.6211199760437012,1.622290015220642,14.085840225219727,14.007320404052734,705
1039.0,847,1.7204899787902832,1.7195299863815308,15.670610427856445,15.650230407714844,672
1605.0,1879,1.7366000413894653,1.736590027809143,15.303290367126465,15.298879623413086,899
2935.0,1554,1.9671200513839722,1.9664700031280518,15.359550476074219,15.335260391235352,1243
2136.0,1034,2.004580020904541,2.0035500526428223,17.10984992980957,17.10957908630371,1979
3438.0,1651,2.4322500228881836,2.4322500228881836,17.3976993560791,17.365589141845703,1428
1658.0,1265,2.4923300743103027,2.491849899291992,17.307750701904297,17.305320739746094,899
4056.0,1942,2.394360065460205,2.3942999839782715,17.585710525512695,17.59433937072754,3161
4408.0,1958,2.2564799785614014,2.2567598819732666,18.9289608001709,18.937999725341797,3161
3004.0,1706,1.9901800155639648,1.9897700548171997,20.513229370117188,20.510879516601562,2473
2618.0,1300,2.1539299488067627,2.154249906539917,20.30599021911621,20.288379669189453,2473
2827.0,1245,2.274980068206787,2.27455997467041,20.016149520874023,20.018299102783203,1245
3539.0,1990,2.0719099044799805,2.072000026702881,20.25118064880371,20.249759674072266,1434
1863.0,1465,2.0271599292755127,2.027590036392212,20.195999145507812,20.204429626464844,1130
3396.0,1426,2.3316400051116943,2.3317999839782715,19.860929489135742,19.853670120239258,2470
3240.0,1473,2.0545499324798584,2.054640054702759,20.103960037231445,20.097810745239258,2021
3640.0,1566,2.3934099674224854,2.3935699462890625,20.498430252075195,20.497840881347656,1416
4478.0,1887,2.156399965286255,2.156559944152832,21.151639938354492,21.1471004486084,3161
4478.0,1920,2.0105299949645996,2.010740041732788,21.701780319213867,21.69877052307129,3161
3520.0,1717,2.0761899948120117,2.0761899948120117,22.088590621948242,22.081520080566406,1414
1530.0,802,1.7362099885940552,1.7360700368881226,22.772350311279297,22.769269943237305,1129
736.0,323,2.275049924850464,2.2746899127960205,22.624000549316406,22.62778091430664,315
3645.0,2184,2.071500062942505,2.071579933166504,21.821529388427734,21.818359375,3161
2601.0,1212,2.1318299770355225,2.131700038909912,21.980499267578125,21.980239868164062,2469
2886.0,1366,1.8835099935531616,1.883430004119873,21.54754066467285,21.54298973083496,2471
5377.0,4205,2.2684900760650635,2.268320083618164,19.725950241088867,19.7266902923584,3161
2655.0,1339,2.416599988937378,2.4163401126861572,16.833419799804688,16.853309631347656,1956
2523.0,1044,2.3963100910186768,2.396399974822998,17.572439193725586,17.585229873657227,1960
1085.0,825,2.532370090484619,2.532219886779785,17.64788055419922,17.67276954650879,687
1780.0,1591,2.3528800010681152,2.352679967880249,16.86595916748047,16.873960494995117,1415
2715.0,1401,2.3576600551605225,2.357840061187744,15.945710182189941,15.953149795532227,1129
3044.0,3194,2.4326300621032715,2.4332499504089355,14.85807991027832,14.864839553833008,1128
3085.0,1967,2.430850028991699,2.4303700923919678,16.015520095825195,16.035900115966797,2021
4464.0,1871,2.2176599502563477,2.217289924621582,16.65846061706543,16.67569923400879,2752
5168.0,10245,2.122999906539917,2.122459888458252,15.083959579467773,15.082659721374512,3161
1446.0,1805,1.1477899551391602,1.1469700336456299,4.799409866333008,4.863100051879883,1138
2380.0,2715,0.7854700088500977,0.7851600050926208,7.554659843444824,7.586949825286865,1424
2302.0,1629,0.8515099883079529,0.8517500162124634,10.53145980834961,10.5181303024292,1139
4827.0,10973,1.1175999641418457,1.1175299882888794,10.1045503616333,10.101670265197754,3161
2336.0,5394,0.5587999820709229,0.5595399737358093,3.6845200061798096,3.6516098976135254,1515
1998.0,3286,0.8821899890899658,0.8823099732398987,5.285470008850098,5.292049884796143,1417
2085.0,2327,1.0801700353622437,1.0801399946212769,7.304989814758301,7.27931022644043,1416
2678.0,1203,1.6852999925613403,1.6879600286483765,9.693050384521484,9.594260215759277,1544
3698.0,1593,2.055999994277954,2.0593299865722656,12.257379531860352,12.14760971069336,3161
4481.0,1827,2.1577200889587402,2.1584599018096924,16.27972984313965,16.238689422607422,3161
4136.0,2039,2.0205299854278564,2.0199201107025146,19.829500198364258,19.820730209350586,3161
3096.0,1677,2.0314700603485107,2.0307300090789795,20.381479263305664,20.369319915771484,1808
3526.0,1779,2.0322699546813965,2.03193998336792,21.557880401611328,21.555709838867188,1426
2706.0,1221,1.904919981956482,1.904360055923462,21.706880569458008,21.691539764404297,2471
3225.0,1874,1.8895699977874756,1.8890999555587769,21.39742088317871,21.39790916442871,1245
4599.0,2296,2.1633999347686768,2.1631898880004883,19.992549896240234,19.99127960205078,3161
1434.0,1101,2.248260021209717,2.248150110244751,19.089820861816406,19.073240280151367,1415
5254.0,11775,1.8958499431610107,1.8954800367355347,12.805800437927246,12.781189918518066,3161
1468.0,8571,0.4500100016593933,0.4508099853992462,1.2416399717330933,1.2541600465774536,1138
2694.0,1697,0.880649983882904,0.8786399960517883,6.0381999015808105,6.125510215759277,1418
3373.0,2209,0.9170799851417542,0.9174699783325195,12.883399963378906,12.889260292053223,1524
4024.0,1976,1.5904500484466553,1.5901299715042114,16.03156089782715,16.0306396484375,3161
5251.0,2808,1.9166899919509888,1.916260004043579,17.70499038696289,17.71541976928711,3161
1651.0,1414,2.022249937057495,2.0226399898529053,17.80406951904297,17.806140899658203,1441
1490.0,837,2.196280002593994,2.196690082550049,17.39975929260254,17.40797996520996,704
1579.0,1201,2.356750011444092,2.3565399646759033,17.28860092163086,17.296730041503906,822
2465.0,1610,2.3145198822021484,2.3149499893188477,17.23863983154297,17.249359130859375,1433
1868.0,1102,2.532360076904297,2.533090114593506,16.622180938720703,16.629539489746094,1129
1497.0,1404,2.332550048828125,2.332629919052124,15.938150405883789,15.948909759521484,1128
741.0,331,2.5241000652313232,2.5246899127960205,15.192560195922852,15.198880195617676,315
1115.0,529,2.7574799060821533,2.7585198879241943,15.1768798828125,15.175299644470215,699
741.0,325,3.6141600608825684,3.615370035171509,14.780070304870605,14.761899948120117,315
738.0,319,2.291640043258667,2.2913401126861572,16.02305030822754,16.046489715576172,315
741.0,319,2.474299907684326,2.473789930343628,16.298980712890625,16.315670013427734,315
741.0,319,2.801039934158325,2.8010199069976807,16.743640899658203,16.736299514770508,315
